blockid,dist2midblk,rl_blk_mid_emp,rl_blk_mid_the,session_id,MDHM,Date,jul_day,Time,start_hr,obs_hour,dur_hr,ID,treatment,species,num_idv,obs,foraging,block,block_ns,platform_bearing,tide_dist,tide_ht,fish,block_fac,x,y,idv_rl
2N,90,131.84118131186463,142.9151498112135,C019,9_5_12_2,2020-09-05,42,12:02:00,11,12,0.5,1053,OFF,HS,1,AB,0,2,N,310,92,1.07,65,3,59.13646009116161,70.47608876694599,131.6059119420486
2N,90,131.84118131186463,142.9151498112135,C019,9_5_12_12,2020-09-05,42,12:12:00,11,12,0.5,1056,OFF,HS,1,AB,0,2,N,320,90,1,65,3,68.943999880708,57.850884871788566,131.84118131186463
2N,90,131.84118131186463,142.9151498112135,C020,9_5_13_3,2020-09-05,42,13:03:00,13,13,0.5,1060,OFF,HS,2,AB,0,2,N,315,81,0.76,65,3,57.27564927611034,57.275649276110364,132.96899455751313
2N,90,131.84118131186463,142.9151498112135,C021,9_5_13_56,2020-09-05,42,13:56:00,13,13,0.5,1069,OFF,HS,1,AB,0,2,N,330,61,0.75,65,3,52.82754963085074,30.50000000000003,136.0044767470859
2N,90,131.84118131186463,142.9151498112135,C021,9_5_14_4,2020-09-05,42,14:04:00,13,14,0.5,1070,OFF,HS,1,AB,0,2,N,335,65,0.77,65,3,58.910006157382256,27.470187013145445,135.32460858392582
2N,90,131.84118131186463,142.9151498112135,C021,9_5_14_6,2020-09-05,42,14:06:00,13,14,0.5,1071,OFF,HS,2,AB,0,2,N,320,69,0.78,65,3,52.85706657520947,44.35234506837123,134.6853544620571
2N,90,131.84118131186463,142.9151498112135,C021,9_5_14_11,2020-09-05,42,14:11:00,13,14,0.5,1072,OFF,HS,1,AB,0,2,N,320,70,0.8,65,3,53.62311101832845,44.99513267805777,134.53133273403765
2N,90,131.84118131186463,142.9151498112135,C021,9_5_14_12,2020-09-05,42,14:12:00,13,14,0.5,1073,OFF,HS,1,AB,0,2,N,325,60,0.8,65,3,49.1491226573395,34.41458618106278,136.18141177407878
2N,90,131.84118131186463,142.9151498112135,C021,9_5_14_17,2020-09-05,42,14:17:00,13,14,0.5,1074,OFF,HS,1,AB,0,2,N,320,70,0.82,65,3,53.62311101832845,44.99513267805777,134.53133273403765
2N,90,131.84118131186463,142.9151498112135,C021,9_5_14_18,2020-09-05,42,14:18:00,13,14,0.5,1075,OFF,HS,1,AB,0,2,N,335,94,0.82,65,3,85.1929319814451,39.72611660362572,131.37570252289004
2N,90,131.84118131186463,142.9151498112135,C022,9_5_14_35,2020-09-05,42,14:35:00,14,14,0.5,1076,OFF,HS,1,AB,0,2,N,325,68,0.91,65,3,55.702339011651425,39.003197671871156,134.8416247617509
2N,90,131.84118131186463,142.9151498112135,C022,9_5_14_38,2020-09-05,42,14:38:00,14,14,0.5,1077,OFF,HS,1,AB,0,2,N,330,96,0.93,65,3,83.13843876330608,48.00000000000004,131.1503399797103
2N,90,131.84118131186463,142.9151498112135,C022,9_5_14_43,2020-09-05,42,14:43:00,14,14,0.5,1080,OFF,HS,1,AB,0,2,N,330,62,0.96,65,3,53.69357503463518,31.00000000000003,135.83041884023305
2N,90,131.84118131186463,142.9151498112135,C022,9_5_14_45,2020-09-05,42,14:45:00,14,14,0.5,1081,OFF,HS,1,AB,0,2,N,330,87,0.97,65,3,75.34421012924614,43.500000000000036,132.2040745531244
2N,90,131.84118131186463,142.9151498112135,C022,9_5_14_47,2020-09-05,42,14:47:00,14,14,0.5,1083,OFF,HS,1,AB,0,2,N,320,77,0.98,65,3,58.985422120161296,49.494645945863546,133.51110155390987
2N,90,131.84118131186463,142.9151498112135,C022,9_5_14_51,2020-09-05,42,14:51:00,14,14,0.5,1085,OFF,HS,1,AB,0,2,N,315,117,1.01,65,3,82.73149339882605,82.73149339882607,129.03274884735168
2N,90,131.84118131186463,142.9151498112135,C022,9_5_14_53,2020-09-05,42,14:53:00,14,14,0.5,1086,OFF,HS,1,AB,0,2,N,320,66,1.02,65,3,50.55893324585254,42.42398223931161,135.16118059395097
2N,90,131.84118131186463,142.9151498112135,C022,9_5_14_58,2020-09-05,42,14:58:00,14,14,0.5,1089,OFF,HS,1,AB,0,2,N,325,64,1.06,65,3,52.42573083449546,36.70889192646697,135.49057044192446
2N,90,131.84118131186463,142.9151498112135,C022,9_5_14_59,2020-09-05,42,14:59:00,14,14,0.5,1090,OFF,HS,1,AB,0,2,N,325,114,1.07,65,3,93.38333304894503,65.3877137440193,129.3107989066633
2N,90,131.84118131186463,142.9151498112135,C022,9_5_15_2,2020-09-05,42,15:02:00,14,15,0.5,1092,OFF,HS,1,AB,0,2,N,325,76,1.09,65,3,62.25555536596336,43.591809162679525,133.65102936887746
2N,90,131.84118131186463,142.9151498112135,C023,9_5_15_22,2020-09-05,42,15:22:00,15,15,0.5,1094,OFF,HS,1,AB,0,2,N,315,84,1.25,65,3,59.39696961966999,59.39696961967,132.5797034596777
2N,90,131.84118131186463,142.9151498112135,C023,9_5_15_26,2020-09-05,42,15:26:00,15,15,0.5,1096,OFF,HS,1,AB,0,2,N,320,64,1.29,65,3,49.026844359614586,41.13840701993853,135.49057044192446
2N,90,131.84118131186463,142.9151498112135,C023,9_5_15_30,2020-09-05,42,15:30:00,15,15,0.5,1100,OFF,HS,2,AB,0,2,N,325,58,1.32,65,3,47.510818568761515,33.26743330836069,136.54430501533855
2N,90,131.84118131186463,142.9151498112135,C023,9_5_15_35,2020-09-05,42,15:35:00,15,15,0.5,1102,OFF,HS,1,AB,0,2,N,320,76,1.37,65,3,58.21937767704232,48.85185833617701,133.65102936887746
2N,90,131.84118131186463,142.9151498112135,C023,9_5_15_50,2020-09-05,42,15:50:00,15,15,0.5,1114,OFF,HS,2,AB,0,2,N,320,93,1.51,65,3,71.24213321006495,59.77924770084818,131.49018837801893
2N,90,131.84118131186463,142.9151498112135,T063,9_6_10_26,2020-09-06,43,10:26:00,10,10,0.5,1118,ON,HS,1,LB,0,2,N,327,79,2.33,164,3,66.2549748676885,43.026483766187134,133.23661663215543
2N,90,131.84118131186463,142.9151498112135,T063,9_6_10_42,2020-09-06,43,10:42:00,10,10,0.5,1120,ON,HS,1,LB,0,2,N,321,79,2.22,164,3,61.39453095510068,49.71631089293719,133.23661663215543
2N,90,131.84118131186463,142.9151498112135,T063,9_6_10_45,2020-09-06,43,10:45:00,10,10,0.5,1121,ON,HS,1,LB,0,2,N,324,66,2.2,164,3,53.39512162874652,38.793826651303235,135.16118059395097
2N,90,131.84118131186463,142.9151498112135,T063,9_6_10_48,2020-09-06,43,10:48:00,10,10,0.5,1122,ON,HS,1,LB,0,2,N,319,54,2.17,164,3,40.754317332029686,35.4271875654874,137.30922501972725
2N,90,131.84118131186463,142.9151498112135,T064,9_6_11_53,2020-09-06,43,11:53:00,11,11,0.5,1125,ON,HS,1,LB,0,2,N,325,85,1.67,164,3,69.62792376456429,48.75399708983894,132.45302357389673
2N,90,131.84118131186463,142.9151498112135,T064,9_6_12_6,2020-09-06,43,12:06:00,11,12,0.5,1127,ON,HS,1,LB,0,2,N,329,107,1.57,164,3,91.716901175126,55.10907401537583,129.98912787571385
2N,90,131.84118131186463,142.9151498112135,T064,9_6_12_11,2020-09-06,43,12:11:00,11,12,0.5,1128,ON,HS,1,LB,0,2,N,322,56,1.54,164,3,44.128602201976435,34.47704261823686,136.9199339218918
2N,90,131.84118131186463,142.9151498112135,T065,9_6_12_31,2020-09-06,43,12:31:00,12,12,0.5,1130,ON,HS,1,LB,0,2,N,319,81,1.4,164,3,61.13147599804452,53.1407813482311,132.96899455751313
2N,90,131.84118131186463,142.9151498112135,T065,9_6_12_33,2020-09-06,43,12:33:00,12,12,0.5,1131,ON,HS,1,LB,0,2,N,325,60,1.39,164,3,49.1491226573395,34.41458618106278,136.18141177407878
2N,90,131.84118131186463,142.9151498112135,T065,9_6_12_35,2020-09-06,43,12:35:00,12,12,0.5,1132,ON,HS,1,LB,0,2,N,327,102,1.38,164,3,85.54439793043325,55.553181571532754,130.50139429953674
2N,90,131.84118131186463,142.9151498112135,T065,9_6_12_50,2020-09-06,43,12:50:00,12,12,0.5,1135,ON,HS,1,LB,0,2,N,311,71,1.28,164,3,46.580191058326,53.58438019581683,134.37949578516992
2N,90,131.84118131186463,142.9151498112135,T065,9_6_12_52,2020-09-06,43,12:52:00,12,12,0.5,1136,ON,HS,1,LB,0,2,N,321,119,1.27,164,3,92.48036941337949,74.8891265349307,128.85131525949564
2N,90,131.84118131186463,142.9151498112135,T065,9_6_12_56,2020-09-06,43,12:56:00,12,12,0.5,1137,ON,HS,1,LB,1,2,N,344,86,1.25,164,3,82.66850585069542,23.70481260026191,132.32782535818754
2N,90,131.84118131186463,142.9151498112135,T066,9_6_13_16,2020-09-06,43,13:16:00,13,13,0.5,1140,ON,HS,1,LB,0,2,N,329,58,1.16,164,3,49.7157034407225,29.87220834478316,136.54430501533855
2N,90,131.84118131186463,142.9151498112135,T066,9_6_13_23,2020-09-06,43,13:23:00,13,13,0.5,1142,ON,HS,1,LB,0,2,N,317,57,1.13,164,3,41.68716099229273,38.873906523562404,136.73047188888592
2N,90,131.84118131186463,142.9151498112135,T066,9_6_13_24,2020-09-06,43,13:24:00,13,13,0.5,1143,ON,HS,1,LB,0,2,N,332,93,1.13,164,3,82.11412613588021,43.660855339087846,131.49018837801893
2N,90,131.84118131186463,142.9151498112135,T066,9_6_13_26,2020-09-06,43,13:26:00,13,13,0.5,1145,ON,HS,1,LB,0,2,N,327,111,1.12,164,3,93.09243304194207,60.454932886668,129.5962645017176
2N,90,131.84118131186463,142.9151498112135,T066,9_6_13_35,2020-09-06,43,13:35:00,13,13,0.5,1147,ON,HS,1,LB,0,2,N,325,74,1.1,164,3,60.61725127738538,42.44465628997743,133.93649496393175
2N,90,131.84118131186463,142.9151498112135,T067,9_6_13_49,2020-09-06,43,13:49:00,13,13,0.5,1148,ON,HS,1,LB,1,2,N,327,63,1.07,164,3,52.83624578056172,34.3122592059467,135.65914597968617
2N,90,131.84118131186463,142.9151498112135,T067,9_6_13_53,2020-09-06,43,13:53:00,13,13,0.5,1149,ON,HS,1,LB,1,2,N,301,118,1.06,164,3,60.774492839386376,101.14574148284926,128.9416476556278
2N,90,131.84118131186463,142.9151498112135,T067,9_6_13_56,2020-09-06,43,13:56:00,13,13,0.5,1151,ON,HS,1,LB,0,2,N,337,54,1.06,164,3,49.707262086431776,21.09948093842079,137.30922501972725
2N,90,131.84118131186463,142.9151498112135,T067,9_6_13_59,2020-09-06,43,13:59:00,13,13,0.5,1153,ON,HS,1,LB,0,2,N,329,86,1.06,164,3,73.71638786038164,44.29327444226469,132.32782535818754
2N,90,131.84118131186463,142.9151498112135,T067,9_6_14_3,2020-09-06,43,14:03:00,13,14,0.5,1156,ON,HS,1,LB,0,2,N,317,75,1.05,164,3,54.8515276214378,51.14987700468737,133.79281058622462
2N,90,131.84118131186463,142.9151498112135,T067,9_6_14_10,2020-09-06,43,14:10:00,13,14,0.5,1158,ON,HS,1,LB,0,2,N,328,92,1.05,164,3,78.02042484639118,48.75257230945486,131.6059119420486
2N,90,131.84118131186463,142.9151498112135,T068,9_6_14_26,2020-09-06,43,14:26:00,14,14,0.5,1162,ON,HS,1,LB,0,2,N,322,63,1.07,164,3,49.64467747722349,38.786672945516464,135.65914597968617
2N,90,131.84118131186463,142.9151498112135,T068,9_6_14_29,2020-09-06,43,14:29:00,14,14,0.5,1164,ON,HS,1,LB,0,2,N,331,63,1.07,164,3,55.10104154978194,30.54300607551922,135.65914597968617
2N,90,131.84118131186463,142.9151498112135,T068,9_6_14_41,2020-09-06,43,14:41:00,14,14,0.5,1167,ON,HS,1,LB,0,2,N,328,74,1.1,164,3,62.755559115575515,39.21402555325717,133.93649496393175
2N,90,131.84118131186463,142.9151498112135,T069,9_6_15_2,2020-09-06,43,15:02:00,15,15,0.5,1170,ON,HS,1,LB,0,2,N,323,55,1.18,164,3,43.924953052601104,33.09982627336265,137.11280986831096
2N,90,131.84118131186463,142.9151498112135,T069,9_6_15_13,2020-09-06,43,15:13:00,15,15,0.5,1173,ON,HS,1,LB,0,2,N,317,54,1.23,164,3,39.493099887435214,36.82791144337491,137.30922501972725
2N,90,131.84118131186463,142.9151498112135,T070,9_7_10_12,2020-09-07,44,10:12:00,10,10,0.5,1178,ON,HS,1,AC,0,2,N,331,88,2.68,181,3,76.96653422826684,42.66324658167764,132.0817380739425
2N,90,131.84118131186463,142.9151498112135,T070,9_7_10_14,2020-09-07,44,10:14:00,10,10,0.5,1179,ON,HS,1,AC,0,2,N,334,95,2.67,181,3,85.38543439842084,41.64525894496239,131.26242818102327
2N,90,131.84118131186463,142.9151498112135,T070,9_7_10_25,2020-09-07,44,10:25:00,10,10,0.5,1184,ON,HS,1,AC,0,2,N,314,66,2.63,181,3,45.847452450293815,47.47642682235098,135.16118059395097
2N,90,131.84118131186463,142.9151498112135,T070,9_7_10_31,2020-09-07,44,10:31:00,10,10,0.5,1185,ON,HS,1,AC,0,2,N,310,112,2.6,181,3,71.99221228489239,85.79697762932555,129.5002609396692
2N,90,131.84118131186463,142.9151498112135,T070,9_7_10_33,2020-09-07,44,10:33:00,10,10,0.5,1186,ON,HS,1,AC,0,2,N,321,103,2.59,181,3,80.04603403006797,64.82000027813329,130.39696102810154
2N,90,131.84118131186463,142.9151498112135,T071,9_7_11_3,2020-09-07,44,11:03:00,11,11,0.5,1188,ON,HS,1,AC,0,2,N,316,121,2.44,181,3,87.04011584097675,84.05366282553871,128.67290570596052
2N,90,131.84118131186463,142.9151498112135,T071,9_7_11_10,2020-09-07,44,11:10:00,11,11,0.5,1191,ON,HS,1,AC,0,2,N,311,117,2.4,181,3,76.75890639188933,88.30102088606435,129.03274884735168
2N,90,131.84118131186463,142.9151498112135,T071,9_7_11_17,2020-09-07,44,11:17:00,11,11,0.5,1193,ON,HS,1,AC,0,2,N,321,74,2.36,181,3,57.508801147815824,46.569708937688,133.93649496393175
2N,90,131.84118131186463,142.9151498112135,T073,9_7_12_28,2020-09-07,44,12:28:00,12,12,0.5,1198,ON,HS,1,AC,0,2,N,318,95,1.93,181,3,70.59875842035245,63.56740760409152,131.26242818102327
2N,90,131.84118131186463,142.9151498112135,T073,9_7_12_32,2020-09-07,44,12:32:00,12,12,0.5,1199,ON,HS,2,AC,0,2,N,321,111,1.9,181,3,86.26320172172373,69.854563406532,129.5962645017176
2N,90,131.84118131186463,142.9151498112135,T073,9_7_12_50,2020-09-07,44,12:50:00,12,12,0.5,1203,ON,HS,1,AC,0,2,N,329,52,1.8,181,3,44.57269963650983,26.781979895322834,137.71320977178
2N,90,131.84118131186463,142.9151498112135,T074,9_7_13_5,2020-09-07,44,13:05:00,13,13,0.5,1206,ON,HS,1,AC,0,2,N,319,87,1.71,181,3,65.65973347938116,57.077135522174146,132.2040745531244
2N,90,131.84118131186463,142.9151498112135,T074,9_7_13_10,2020-09-07,44,13:10:00,13,13,0.5,1209,ON,HS,2,AC,0,2,N,324,72,1.69,181,3,58.24922359499621,42.320538165058075,134.2297824997188
2N,90,131.84118131186463,142.9151498112135,T074,9_7_13_14,2020-09-07,44,13:14:00,13,13,0.5,1210,ON,HS,1,AC,0,2,N,332,76,1.67,181,3,67.10401705727845,35.6798387717277,133.65102936887746
2N,90,131.84118131186463,142.9151498112135,T074,9_7_13_18,2020-09-07,44,13:18:00,13,13,0.5,1212,ON,HS,1,AC,0,2,N,328,85,1.65,181,3,72.0840881732962,45.043137459822425,132.45302357389673
2N,90,131.84118131186463,142.9151498112135,T075,9_7_13_44,2020-09-07,44,13:44:00,13,13,0.5,1217,ON,HS,1,AC,0,2,N,319,67,1.53,181,3,50.56554187492572,43.955954942363995,135.00021026106796
2N,90,131.84118131186463,142.9151498112135,T075,9_7_13_46,2020-09-07,44,13:46:00,13,13,0.5,1218,ON,HS,1,AC,0,2,N,313,98,1.52,181,3,66.83583928612487,71.67266275867871,130.92962441963658
2N,90,131.84118131186463,142.9151498112135,T075,9_7_13_49,2020-09-07,44,13:49:00,13,13,0.5,1220,ON,HS,1,AC,0,2,N,314,58,1.51,181,3,40.29018548662184,41.72170841964177,136.54430501533855
2N,90,131.84118131186463,142.9151498112135,T075,9_7_13_50,2020-09-07,44,13:50:00,13,13,0.5,1221,ON,HS,1,AC,0,2,N,311,98,1.51,181,3,64.2937848410697,73.96153886183168,130.92962441963658
2N,90,131.84118131186463,142.9151498112135,T075,9_7_13_52,2020-09-07,44,13:52:00,13,13,0.5,1222,ON,HS,1,AC,0,2,N,335,71,1.5,181,3,64.34785287960216,30.005896583589642,134.37949578516992
2N,90,131.84118131186463,142.9151498112135,T075,9_7_13_52,2020-09-07,44,13:52:00,13,13,0.5,1223,ON,HS,1,AC,0,2,N,336,81,1.5,181,3,73.99718206905068,32.945668089139815,132.96899455751313
2N,90,131.84118131186463,142.9151498112135,T075,9_7_13_55,2020-09-07,44,13:55:00,13,13,0.5,1224,ON,HS,1,AC,0,2,N,317,109,1.49,181,3,79.7175534764896,74.33782124681231,129.79089396201016
2N,90,131.84118131186463,142.9151498112135,T075,9_7_13_56,2020-09-07,44,13:56:00,13,13,0.5,1225,ON,HS,1,AC,0,2,N,320,87,1.49,181,3,66.64586655135108,55.92252204272894,132.2040745531244
2N,90,131.84118131186463,142.9151498112135,T075,9_7_13_57,2020-09-07,44,13:57:00,13,13,0.5,1226,ON,HS,1,AC,0,2,N,332,56,1.49,181,3,49.44506520009991,26.290407516009886,136.9199339218918
2N,90,131.84118131186463,142.9151498112135,T075,9_7_13_58,2020-09-07,44,13:58:00,13,13,0.5,1227,ON,HS,1,AC,0,2,N,317,119,1.48,181,3,87.03109049268132,81.15780484743729,128.85131525949564
2N,90,131.84118131186463,142.9151498112135,T075,9_7_14_1,2020-09-07,44,14:01:00,13,14,0.5,1228,ON,HS,1,AC,0,2,N,319,80,1.48,181,3,60.376766417821756,52.48472231924059,133.1019692540703
2N,90,131.84118131186463,142.9151498112135,T075,9_7_14_2,2020-09-07,44,14:02:00,13,14,0.5,1229,ON,HS,1,AC,0,2,N,343,66,1.47,181,3,63.11611389356033,19.296532511700647,135.16118059395097
2N,90,131.84118131186463,142.9151498112135,T075,9_7_14_6,2020-09-07,44,14:06:00,13,14,0.5,1232,ON,HS,1,AC,0,2,N,329,64,1.46,181,3,54.858707244935175,32.96243679424349,135.49057044192446
2N,90,131.84118131186463,142.9151498112135,T075,9_7_14_9,2020-09-07,44,14:09:00,13,14,0.5,1234,ON,HS,1,AC,0,2,N,318,114,1.45,181,3,84.71851010442295,76.28088912490982,129.3107989066633
2N,90,131.84118131186463,142.9151498112135,T075,9_7_14_11,2020-09-07,44,14:11:00,13,14,0.5,1236,ON,HS,1,AC,0,2,N,326,64,1.45,181,3,53.05840464352268,35.78834582212778,135.49057044192446
2N,90,131.84118131186463,142.9151498112135,T076,9_7_14_26,2020-09-07,44,14:26:00,14,14,0.5,1239,ON,HS,1,AC,0,2,N,325,74,1.42,181,3,60.61725127738538,42.44465628997743,133.93649496393175
2N,90,131.84118131186463,142.9151498112135,T076,9_7_14_31,2020-09-07,44,14:31:00,14,14,0.5,1242,ON,HS,1,AC,0,2,N,315,58,1.42,181,3,41.012193308819754,41.01219330881977,136.54430501533855
2N,90,131.84118131186463,142.9151498112135,T076,9_7_14_34,2020-09-07,44,14:34:00,14,14,0.5,1243,ON,HS,1,AC,0,2,N,314,89,1.41,181,3,61.824594970850754,64.02124223013996,131.960783957443
2N,90,131.84118131186463,142.9151498112135,T076,9_7_14_35,2020-09-07,44,14:35:00,14,14,0.5,1244,ON,HS,1,AC,0,2,N,320,75,1.41,181,3,57.453333233923345,48.20907072649047,133.79281058622462
2N,90,131.84118131186463,142.9151498112135,T076,9_7_14_38,2020-09-07,44,14:38:00,14,14,0.5,1246,ON,HS,1,AC,0,2,N,329,99,1.41,181,3,84.8595627695091,50.988769416095394,130.82095013173682
2N,90,131.84118131186463,142.9151498112135,T076,9_7_14_40,2020-09-07,44,14:40:00,14,14,0.5,1247,ON,HS,1,AC,0,2,N,325,70,1.41,181,3,57.34064310022941,40.15035054457325,134.53133273403765
2N,90,131.84118131186463,142.9151498112135,T076,9_7_14_40,2020-09-07,44,14:40:00,14,14,0.5,1248,ON,HS,1,AC,0,2,N,309,106,1.41,181,3,66.70796145128277,82.3774719144389,130.08963871199467
2N,90,131.84118131186463,142.9151498112135,T076,9_7_14_44,2020-09-07,44,14:44:00,14,14,0.5,1249,ON,HS,1,AC,0,2,N,315,73,1.41,181,3,51.61879502661797,51.61879502661798,134.08213429104006
2N,90,131.84118131186463,142.9151498112135,T079,9_8_11_19,2020-09-08,45,11:19:00,11,11,0.5,1255,ON,HS,1,AC,0,2,N,NA,103,2.63,314,3,NA,NA,130.39696102810154
2N,90,131.84118131186463,142.9151498112135,T079,9_8_11_21,2020-09-08,45,11:21:00,11,11,0.5,1256,ON,HS,1,AC,0,2,N,347,68,2.62,314,3,66.25716440539598,15.296671695382843,134.8416247617509
2N,90,131.84118131186463,142.9151498112135,T079,9_8_11_26,2020-09-08,45,11:26:00,11,11,0.5,1257,ON,HS,1,AC,0,2,N,328,77,2.6,314,3,65.29970340404479,40.80378334595679,133.51110155390987
2N,90,131.84118131186463,142.9151498112135,C025,9_9_9_48,2020-09-09,46,09:48:00,9,9,0.5,1263,ON,HS,1,AMB,1,2,N,322,59,2.56,270,3,46.4926344627966,36.324027044213835,136.36132063785044
2N,90,131.84118131186463,142.9151498112135,C025,9_9_9_50,2020-09-09,46,09:50:00,9,9,0.5,1266,ON,HS,1,AMB,0,2,N,324,115,2.57,270,3,93.03695435311894,67.59530401363442,129.21731075419444
2N,90,131.84118131186463,142.9151498112135,C025,9_9_9_57,2020-09-09,46,09:57:00,9,9,0.5,1270,ON,HS,1,AMB,0,2,N,323,72,2.6,270,3,57.50175672340508,43.33068166694748,134.2297824997188
2N,90,131.84118131186463,142.9151498112135,C025,9_9_10_1,2020-09-09,46,10:01:00,9,10,0.5,1274,ON,HS,1,AMB,0,2,N,311,64,2.61,270,3,41.98777785539245,48.30141313425742,135.49057044192446
2N,90,131.84118131186463,142.9151498112135,C025,9_9_10_15,2020-09-09,46,10:15:00,9,10,0.5,1283,ON,HS,1,AMB,0,2,N,289,86,2.66,270,3,27.998861283315442,81.31459750154126,132.32782535818754
2N,90,131.84118131186463,142.9151498112135,C026,9_9_11_26,2020-09-09,46,11:26:00,11,11,0.5,1299,OFF,HS,2,AMB,0,2,N,326,62,2.73,270,3,51.400329498412596,34.66996001518629,135.83041884023305
2N,90,131.84118131186463,142.9151498112135,C027,9_9_12_2,2020-09-09,46,12:02:00,12,12,0.5,1303,OFF,HS,1,AB,0,2,N,315,62,2.69,270,3,43.840620433565945,43.84062043356596,135.83041884023305
2N,90,131.84118131186463,142.9151498112135,C027,9_9_12_12,2020-09-09,46,12:12:00,12,12,0.5,1308,OFF,HS,1,AB,0,2,N,320,129,2.67,270,3,98.81973316234814,82.9196016495636,127.98759489597342
2N,90,131.84118131186463,142.9151498112135,C027,9_9_12_16,2020-09-09,46,12:16:00,12,12,0.5,1310,OFF,HS,1,AB,0,2,N,315,62,2.66,270,3,43.840620433565945,43.84062043356596,135.83041884023305
2N,90,131.84118131186463,142.9151498112135,C027,9_9_12_21,2020-09-09,46,12:21:00,12,12,0.5,1315,OFF,HS,1,AB,0,2,N,330,83,2.65,270,3,71.88010851410839,41.500000000000036,132.70790050589153
2N,90,131.84118131186463,142.9151498112135,C027,9_9_12_27,2020-09-09,46,12:27:00,12,12,0.5,1320,OFF,HS,1,AB,0,2,N,335,79,2.64,270,3,71.59831517589535,33.38684267751523,133.23661663215543
2N,90,131.84118131186463,142.9151498112135,C027,9_9_12_28,2020-09-09,46,12:28:00,12,12,0.5,1322,OFF,HS,2,AB,0,2,N,320,64,2.64,270,3,49.026844359614586,41.13840701993853,135.49057044192446
2N,90,131.84118131186463,142.9151498112135,C028,9_9_12_37,2020-09-09,46,12:37:00,12,12,0.5,1323,OFF,HS,1,AB,0,2,N,320,74,2.61,270,3,56.68728879080437,47.56628311680393,133.93649496393175
2N,90,131.84118131186463,142.9151498112135,C028,9_9_12_46,2020-09-09,46,12:46:00,12,12,0.5,1325,OFF,HS,1,AB,0,2,N,320,67,2.59,270,3,51.32497768897152,43.06676984899815,135.00021026106796
2N,90,131.84118131186463,142.9151498112135,C028,9_9_12_47,2020-09-09,46,12:47:00,12,12,0.5,1326,OFF,HS,1,AB,0,2,N,310,60,2.59,270,3,38.56725658119235,45.962666587138685,136.18141177407878
2N,90,131.84118131186463,142.9151498112135,C028,9_9_12_48,2020-09-09,46,12:48:00,12,12,0.5,1327,OFF,HS,1,AB,0,2,N,315,74,2.59,270,3,52.32590180780451,52.32590180780453,133.93649496393175
2N,90,131.84118131186463,142.9151498112135,C028,9_9_12_52,2020-09-09,46,12:52:00,12,12,0.5,1330,OFF,HS,1,AB,0,2,N,320,59,2.58,270,3,45.1966221440197,37.92446897150584,136.36132063785044
2N,90,131.84118131186463,142.9151498112135,C028,9_9_13_0,2020-09-09,46,13:00:00,12,13,0.5,1336,OFF,HS,1,AB,0,2,N,315,64,2.55,270,3,45.25483399593904,45.25483399593905,135.49057044192446
2N,90,131.84118131186463,142.9151498112135,C028,9_9_13_5,2020-09-09,46,13:05:00,12,13,0.5,1340,OFF,HS,1,AB,0,2,N,325,59,2.54,270,3,48.329970613050506,33.841009744711734,136.36132063785044
2N,90,131.84118131186463,142.9151498112135,C029,9_9_13_35,2020-09-09,46,13:35:00,13,13,0.5,1341,OFF,HS,1,AB,0,2,N,320,64,2.45,270,3,49.026844359614586,41.13840701993853,135.49057044192446
2N,90,131.84118131186463,142.9151498112135,C029,9_9_13_55,2020-09-09,46,13:55:00,13,13,0.5,1347,OFF,HS,1,AB,0,2,N,315,100,2.39,270,3,70.71067811865474,70.71067811865477,130.71336806621613
2N,90,131.84118131186463,142.9151498112135,C029,9_9_13_57,2020-09-09,46,13:57:00,13,13,0.5,1349,OFF,HS,1,AB,0,2,N,335,77,2.38,270,3,69.78569960182206,32.541606154033836,133.51110155390987
2N,90,131.84118131186463,142.9151498112135,C030,9_9_14_31,2020-09-09,46,14:31:00,14,14,0.5,1359,OFF,HS,1,AB,0,2,N,325,117,2.28,270,3,95.84078918181201,67.10844305307242,129.03274884735168
2N,90,131.84118131186463,142.9151498112135,C030,9_9_14_33,2020-09-09,46,14:33:00,14,14,0.5,1360,OFF,HS,1,AB,0,2,N,325,59,2.27,270,3,48.329970613050506,33.841009744711734,136.36132063785044
